rgb_ts,depth_ts,rgb_fx,rgb_fy,rgb_cx,rgb_cy,rgb_width,rgb_height,depth_fx,depth_fy,depth_cx,depth_cy,depth_width,depth_height,near,far,rgb_pos_x,rgb_pos_y,rgb_pos_z,rgb_rot_x,rgb_rot_y,rgb_rot_z,rgb_rot_w,depth_pos_x,depth_pos_y,depth_pos_z,depth_rot_x,depth_rot_y,depth_rot_z,depth_rot_w
1776821042964,1776821043005,863.7442626953125,863.7442626953125,640.1454467773438,643.5982666015625,1280,1280,144.43813815743954,133.676621744755,121.19798193195969,129.09001176861224,320,320,0.100000001490116,inf,4.5287168623390786,1.842013217848936,4.3257448489682,-0.03539771148805981,0.5790520280040237,-0.0004097207111600497,-0.8145216897141379,4.59059858322144,1.85126495361328,4.30842781066895,0.0371819771826267,0.579642474651337,0.0572024285793304,-0.812009930610657
1776821043284,1776821043339,863.7442626953125,863.7442626953125,640.1454467773438,643.5982666015625,1280,1280,144.43813815743954,133.676621744755,121.19798193195969,129.09001176861224,320,320,0.100000001490116,inf,4.536175768864748,1.864095915596886,4.249811528333412,0.023596770632085484,0.5424718770422096,0.04287265470620117,-0.8386473576614198,4.59659910202026,1.86444425582886,4.22286319732666,0.101299732923508,0.538293123245239,0.0988852232694626,-0.830783128738403
1776821043631,1776821043672,863.7442626953125,863.7442626953125,640.1454467773438,643.5982666015625,1280,1280,144.43813815743954,133.676621744755,121.19798193195969,129.09001176861224,320,320,0.100000001490116,inf,4.550890529892689,1.8781054077953472,4.224452475899848,0.06880740626452121,0.46028396722116915,0.06786263806651668,-0.8824958202263304,4.60479831695557,1.87184596061707,4.18649768829346,0.149334505200386,0.45818305015564,0.115806214511395,-0.86853700876236
1776821043964,1776821044005,863.7442626953125,863.7442626953125,640.1454467773438,643.5982666015625,1280,1280,144.43813815743954,133.676621744755,121.19798193195969,129.09001176861224,320,320,0.100000001490116,inf,4.552817490358824,1.8793435825404619,4.256610983817637,0.07614454742484844,0.39921523076230675,0.06481869849551544,-0.9113878119385901,4.60152053833008,1.87279438972473,4.20959997177124,0.161822244524956,0.395418673753738,0.107977196574211,-0.897662878036499
1776821044311,1776821044353,863.7442626953125,863.7442626953125,640.1454467773438,643.5982666015625,1280,1280,144.43813815743954,133.676621744755,121.19798193195969,129.09001176861224,320,320,0.100000001490116,inf,4.549247016270187,1.8767559178910553,4.331200125928002,0.06544228484845235,0.3552726800949266,0.06179297989302742,-0.9304193988561943,4.59312915802002,1.87177395820618,4.28291177749634,0.152654200792313,0.349468767642975,0.100078850984573,-0.918995440006256
1776821044645,1776821044686,863.7442626953125,863.7442626953125,640.1454467773438,643.5982666015625,1280,1280,144.43813815743954,133.676621744755,121.19798193195969,129.09001176861224,320,320,0.100000001490116,inf,4.55299392598208,1.8708142784232453,4.410581169649645,0.045169712142016476,0.3066983036704412,0.05495753421473183,-0.9491446238923328,4.59174394607544,1.86888957023621,4.35775709152222,0.134638592600822,0.301874041557312,0.0886778756976128,-0.939617395401001
1776821045006,1776821045033,863.7442626953125,863.7442626953125,640.1454467773438,643.5982666015625,1280,1280,144.43813815743954,133.676621744755,121.19798193195969,129.09001176861224,320,320,0.100000001490116,inf,4.543846877234892,1.862785138735073,4.476821412893218,0.03467853312826048,0.26748800313071325,0.04499219229894105,-0.9618852687058632,4.58051824569702,1.86288964748383,4.41671752929688,0.12664470076561,0.266260027885437,0.076496846973896,-0.952478289604187
1776821045325,1776821045367,863.7442626953125,863.7442626953125,640.1454467773438,643.5982666015625,1280,1280,144.43813815743954,133.676621744755,121.19798193195969,129.09001176861224,320,320,0.100000001490116,inf,4.493053548871767,1.8540780567238049,4.510263570984687,0.015038121081620465,0.237521654939278,0.032704802116581694,-0.9707150530756986,4.52599000930786,1.85745227336884,4.4510293006897,0.108100339770317,0.237132534384727,0.0604307577013969,-0.963550984859467
1776821045659,1776821045700,863.7442626953125,863.7442626953125,640.1454467773438,643.5982666015625,1280,1280,144.43813815743954,133.676621744755,121.19798193195969,129.09001176861224,320,320,0.100000001490116,inf,4.4158659085508285,1.8442842010871623,4.510262342314016,-0.028808092167652365,0.18957381814053179,0.02136380051316367,-0.9812112154520629,4.44273900985718,1.85374200344086,4.44971561431885,0.0660670474171638,0.190221697092056,0.0447936095297337,-0.978490948677063
1776821046020,1776821046047,863.7442626953125,863.7442626953125,640.1454467773438,643.5982666015625,1280,1280,144.43813815743954,133.676621744755,121.19798193195969,129.09001176861224,320,320,0.100000001490116,inf,4.35681894297226,1.8373258449033587,4.503608291997185,-0.061087018094793076,0.1588189803875816,0.026715927731014232,-0.9850538903503739,4.37819862365723,1.85079717636108,4.4420690536499,0.03344801440835,0.157896846532822,0.0469358712434769,-0.985772252082825
1776821046353,1776821046394,863.7442626953125,863.7442626953125,640.1454467773438,643.5982666015625,1280,1280,144.43813815743954,133.676621744755,121.19798193195969,129.09001176861224,320,320,0.100000001490116,inf,4.321710067306947,1.8333064888224053,4.507081937959097,-0.07398368147278575,0.12383257544299515,0.02915038800264018,-0.9891118051131448,4.33837461471558,1.84857892990112,4.44457912445068,0.0211118329316378,0.123055890202522,0.0461259409785271,-0.991102337837219
